"ET_ID";"Id";"ET_Index";"Temp_21";"Prec_21";"BIO12_Prec";"X_cen";"Y_cen";"R_Odonata";"R_Lotic";"R_Lentic";"Temp_0";"Prec_0";"vart";"varp";"H_Lent";"H_Lot"
6122;0;"53--27";-17.4948;657.842;819.263;3575000;3975000;12;1;11;7;799;24.4948;141.158;28860000;0
6132;0;"53--37";-20.319;997.263;1598.29;4075000;3975000;24;3;21;6;1217.13;26.319;219.867;98610000;135557
6133;0;"53--38";-20.501;1017.94;1929.08;4125000;3975000;23;3;20;4.33333;1552.83;24.83433;534.89;147530000;404611
6134;0;"53--39";-21.0636;1039;1522.43;4175000;3975000;23;3;20;4;1581.4;25.0636;542.4;228780000;384462
6135;0;"53--40";-22.511;1006.69;1104.51;4225000;3975000;32;3;29;4;1298.67;26.511;291.98;201730000;367696
6136;0;"53--41";-22.9688;992.294;871.125;4275000;3975000;42;5;37;5.25;1046.25;28.2188;53.956;109990000;218748
6137;0;"53--42";-23.1652;962.161;744.288;4325000;3975000;43;6;37;5.66667;928;28.83187;-34.1609999999999;11020000;12484
6138;0;"53--43";-23.9348;845.1;769.312;4375000;3975000;45;6;39;6.33333;766;30.26813;-79.1;7070000;26860
6139;0;"53--44";-24.7096;757.378;794.051;4425000;3975000;46;6;40;6;772.5;30.7096;15.122;240770000;417713
6140;0;"53--45";-24.4581;711.239;700.105;4475000;3975000;47;6;41;5.25;756.75;29.7081;45.511;1445060000;525582
6141;0;"53--46";-24.4928;635.924;620.124;4525000;3975000;44;6;38;6;614;30.4928;-21.924;1864860000;604544
6142;0;"53--47";-24.9907;536.131;628.968;4575000;3975000;52;6;46;5.66667;575;30.65737;38.869;609780000;320675
6143;0;"53--48";-24.4598;536.446;607.089;4625000;3975000;54;6;48;5.375;554.75;29.8348;18.304;358310000;426608
6145;0;"53--50";-22.6454;491.046;557.785;4725000;3975000;51;6;45;6;569.875;28.6454;78.829;119500000;136950
6151;0;"53--56";-21.5754;448.173;589.448;5025000;3975000;44;4;40;5;664.4;26.5754;216.227;355830000;20119
6152;0;"53--57";-21.2786;457.161;575.847;5075000;3975000;48;4;44;5;674.857;26.2786;217.696;347320000;42657
6153;0;"53--58";-19.8202;474.788;631.351;5125000;3975000;48;5;43;5;653.667;24.8202;178.879;20450000;0
6154;0;"53--59";-19.7653;491.965;659.515;5175000;3975000;53;6;47;5;704;24.7653;212.035;181660000;183194
6155;0;"53--60";-19.6117;507.137;641.37;5225000;3975000;52;7;45;4.42857;753.857;24.04027;246.72;459260000;183029
6156;0;"53--61";-19.6874;517.602;632.886;5275000;3975000;53;8;45;4;758.2;23.6874;240.598;6.56e+08;236400
6157;0;"53--62";-19.3732;537.527;629.268;5325000;3975000;51;7;44;4;748.714;23.3732;211.187;317820000;270638
6158;0;"53--63";-18.8507;549.558;629.542;5375000;3975000;49;7;42;4;685;22.8507;135.442;60810000;32775
6159;0;"53--64";-18.8599;552.169;631.132;5425000;3975000;31;3;28;4;651.5;22.8599;99.331;0;0
6232;0;"54--22";-17.2419;1015.46;1197.05;3325000;4025000;10;1;9;8;1401.29;25.2419;385.83;415480000;0
6233;0;"54--23";-18.1764;879.754;1186.29;3375000;4025000;10;1;9;7.66667;1482.17;25.84307;602.416;682480000;0
6234;0;"54--24";-18.0888;811.777;1096.02;3425000;4025000;11;1;10;7;1661.57;25.0888;849.793;171950000;2106
6235;0;"54--25";-18.0302;780.314;1030.2;3475000;4025000;11;1;10;6;1479.43;24.0302;699.116;945900000;13233
6236;0;"54--26";-17.8509;699.69;855.081;3525000;4025000;12;1;11;6.75;1028.25;24.6009;328.56;512240000;25129
6248;0;"54--38";-21.796;1072.27;1996.18;4125000;4025000;20;3;17;3.85714;1633.43;25.65314;561.16;241510000;459374
6249;0;"54--39";-22.3868;1025.75;1483.83;4175000;4025000;16;2;14;2;1467.5;24.3868;441.75;271120000;398695
6250;0;"54--40";-23.8772;1002.65;964.897;4225000;4025000;18;2;16;2.16667;1226.33;26.04387;223.68;266010000;359203
6251;0;"54--41";-24.2582;999.198;822.815;4275000;4025000;41;5;36;4;1055.38;28.2582;56.1820000000001;155490000;424950
6252;0;"54--42";-24.4047;928.861;762.067;4325000;4025000;45;6;39;5.66667;943.5;30.07137;14.639;66400000;348611
6253;0;"54--43";-25.5226;767.196;774.305;4375000;4025000;46;6;40;6.125;794.125;31.6476;26.929;75200000;194170
6254;0;"54--44";-26.1886;690.193;790.498;4425000;4025000;46;6;40;5;781.167;31.1886;90.974;361740000;357726
6255;0;"54--45";-25.941;658.726;706.826;4475000;4025000;47;6;41;5;712.714;30.941;53.9880000000001;334690000;365884
6256;0;"54--46";-25.993;556.619;639.906;4525000;4025000;49;6;43;5.42857;644.714;31.42157;88.095;1545450000;504863
6258;0;"54--48";-24.1538;497.465;629.416;4625000;4025000;50;6;44;5;642.714;29.1538;145.249;332020000;251346
6259;0;"54--49";-23.97;478.078;595.081;4675000;4025000;52;6;46;5;583.571;28.97;105.493;368850000;236956
6260;0;"54--50";-24.0911;437.295;556.715;4725000;4025000;51;6;45;5.8;563.2;29.8911;125.905;361840000;209941
6261;0;"54--51";-23.9961;421.073;516.911;4775000;4025000;54;6;48;6;573;29.9961;151.927;156530000;91722
6266;0;"54--56";-22.6648;443.338;579.257;5025000;4025000;46;4;42;5;664.429;27.6648;221.091;403430000;0
6267;0;"54--57";-21.2253;460.331;563.392;5075000;4025000;48;4;44;5;671.571;26.2253;211.24;403540000;0
6268;0;"54--58";-21.192;471.03;625.181;5125000;4025000;51;6;45;5;666.75;26.192;195.72;731950000;105716
6269;0;"54--59";-21.0412;486.039;672.416;5175000;4025000;50;6;44;4.625;709.5;25.6662;223.461;325770000;361011
6270;0;"54--60";-20.8751;502.831;624.426;5225000;4025000;52;8;44;4;752;24.8751;249.169;324780000;273967
6271;0;"54--61";-20.8441;516.51;614.484;5275000;4025000;52;8;44;4;746.167;24.8441;229.657;503480000;300238
6273;0;"54--63";-19.4317;548.441;630.99;5375000;4025000;46;6;40;4;662.75;23.4317;114.309;28220000;15615
6352;0;"55--27";-18.0525;650.555;975.003;3575000;4075000;10;1;9;7;878.6;25.0525;228.045;71950000;16494
6361;0;"55--36";-20.5128;949.822;1672.36;4025000;4075000;18;2;16;7;1366;27.5128;416.178;1130000;0
6362;0;"55--37";-21.5622;1053.15;1974.11;4075000;4075000;21;3;18;6.33333;1563.5;27.89553;510.35;89540000;86648
6367;0;"55--42";-24.9393;915.031;756.635;4325000;4075000;45;6;39;4.16667;935.167;29.10597;20.1360000000001;105910000;387569
6368;0;"55--43";-25.7653;764.176;791.54;4375000;4075000;46;6;40;5;851.125;30.7653;86.949;129020000;295902
6372;0;"55--47";-26.3193;459.081;697.281;4575000;4075000;45;6;39;4;744.5;30.3193;285.419;374750000;273282
6373;0;"55--48";-25.895;445.479;670.915;4625000;4075000;47;6;41;4.33333;728.667;30.22833;283.188;220450000;397798
6374;0;"55--49";-25.4507;421.255;606.899;4675000;4075000;49;6;43;5;617.6;30.4507;196.345;297360000;342698
6375;0;"55--50";-25.2517;388.628;556.473;4725000;4075000;49;6;43;5;556.6;30.2517;167.972;543660000;237454
6376;0;"55--51";-25.1819;382.951;535.283;4775000;4075000;48;5;43;5.5;563.625;30.6819;180.674;213400000;189522
6377;0;"55--52";-24.8739;393.181;511.365;4825000;4075000;48;5;43;5.14286;579.571;30.01676;186.39;15680000;13198
6382;0;"55--57";-22.802;450.937;582.795;5075000;4075000;43;4;39;5;676.6;27.802;225.663;136540000;0
6383;0;"55--58";-22.1818;466.003;642.319;5125000;4075000;48;5;43;5;695.429;27.1818;229.426;538080000;204306
6384;0;"55--59";-21.848;491.385;686.934;5175000;4075000;49;6;43;4;732;25.848;240.615;580190000;357361
6385;0;"55--60";-22.1238;505.768;635.058;5225000;4075000;50;7;43;4;736.75;26.1238;230.982;719620000;227127
6387;0;"55--62";-20.7407;537.585;612.587;5325000;4075000;50;8;42;4;683.4;24.7407;145.815;959140000;202403
6476;0;"56--36";-20.5393;925.907;1918.7;4025000;4125000;17;2;15;7;1476.75;27.5393;550.843;5650000;0
6477;0;"56--37";-21.7147;1041.48;2312.66;4075000;4125000;24;3;21;5.8;1943;27.5147;901.52;60530000;53922
6478;0;"56--38";-22.2433;1096.14;2193.27;4125000;4125000;21;3;18;3;2113.88;25.2433;1017.74;100030000;106838
6479;0;"56--39";-22.8078;1023.7;1512.92;4175000;4125000;15;1;14;1.66667;1217.83;24.47447;194.13;237900000;365313
6480;0;"56--40";-24.4669;1004.35;1008.24;4225000;4125000;12;1;11;1.5;814.75;25.9669;-189.6;241200000;365962
6481;0;"56--41";-24.833;1009.5;789.585;4275000;4125000;15;2;13;1.16667;799.5;25.99967;-210;216840000;424297
6483;0;"56--43";-26.4587;694.683;781.875;4375000;4125000;39;5;34;3.75;837.875;30.2087;143.192;146340000;326802
6484;0;"56--44";-26.7595;666.113;750.453;4425000;4125000;41;5;36;3.5;737.833;30.2595;71.7199999999999;245050000;305168
6485;0;"56--45";-26.433;639.607;702.912;4475000;4125000;37;5;32;3.375;726.125;29.808;86.518;220230000;323614
6486;0;"56--46";-26.5105;525.118;699.71;4525000;4125000;35;4;31;3.42857;717.429;29.93907;192.311;303120000;290324
6487;0;"56--47";-26.8964;423.788;725.391;4575000;4125000;33;5;28;3.2;760.4;30.0964;336.612;283460000;213596
6488;0;"56--48";-26.4698;422.467;686.726;4625000;4125000;46;6;40;4;714.75;30.4698;292.283;253470000;327773
6489;0;"56--49";-25.8125;387.696;621.25;4675000;4125000;48;6;42;4.83333;601.833;30.64583;214.137;221120000;338019
6490;0;"56--50";-25.6212;358.982;580.567;4725000;4125000;50;6;44;5;558.75;30.6212;199.768;102300000;297252
6491;0;"56--51";-25.6076;366.22;550.017;4775000;4125000;49;5;44;5;557.333;30.6076;191.113;101490000;249483
6492;0;"56--52";-25.3317;383.529;522.122;4825000;4125000;48;5;43;5;577.25;30.3317;193.721;42480000;47881
6493;0;"56--53";-25.1279;388.918;536.593;4875000;4125000;32;2;30;5;570.667;30.1279;181.749;3e+05;0
6498;0;"56--58";-23.1688;476.01;657.382;5125000;4125000;44;5;39;4.57143;718.143;27.74023;242.133;235620000;76668
6499;0;"56--59";-22.8658;498.041;667.647;5175000;4125000;44;5;39;4;736.6;26.8658;238.559;494490000;184110
6500;0;"56--60";-22.8617;503.905;636.133;5225000;4125000;46;7;39;4;733.286;26.8617;229.381;793810000;222290
6501;0;"56--61";-21.6484;522.212;612.882;5275000;4125000;46;8;38;4;695.429;25.6484;173.217;364780000;221114
6502;0;"56--62";-21.6911;540.148;624.431;5325000;4125000;43;8;35;4;682.833;25.6911;142.685;532480000;150032
6591;0;"57--36";-20.5526;896.68;2026.63;4025000;4175000;15;2;13;6.83333;1644.5;27.38593;747.82;23930000;0
6592;0;"57--37";-21.8669;1025.57;2560.16;4075000;4175000;21;3;18;6.5;1813.67;28.3669;788.1;68870000;120723
6593;0;"57--38";-22.4019;1071.76;2290.04;4125000;4175000;20;3;17;2.75;2062.25;25.1519;990.49;111110000;348903
6594;0;"57--39";-23.1119;1010.47;1505.02;4175000;4175000;16;2;14;1.6;1125.2;24.7119;114.73;159800000;253288
6595;0;"57--40";-24.553;987.706;945.035;4225000;4175000;12;1;11;1;708.375;25.553;-279.331;338260000;314885
6596;0;"57--41";-24.9223;985.356;743.856;4275000;4175000;18;3;15;1;678.833;25.9223;-306.523;435870000;322775
6597;0;"57--42";-25.2329;892.343;704.925;4325000;4175000;23;2;21;1.625;756.875;26.8579;-135.468;281580000;323368
6598;0;"57--43";-26.3571;720.167;664.972;4375000;4175000;30;4;26;2.75;728.125;29.1071;7.95799999999997;414210000;352295
6599;0;"57--44";-26.8696;658.953;682.94;4425000;4175000;30;4;26;2.83333;696;29.70293;37.047;246500000;409483
6600;0;"57--45";-26.7961;582.848;693.438;4475000;4175000;31;4;27;2.66667;699.667;29.46277;116.819;276360000;250259
6601;0;"57--46";-26.8597;480.29;702.125;4525000;4175000;27;4;23;3;696.75;29.8597;216.46;498410000;252123
6602;0;"57--47";-27.0365;425.074;693.69;4575000;4175000;30;4;26;3;706.6;30.0365;281.526;250660000;252794
6603;0;"57--48";-26.866;409.677;652.322;4625000;4175000;44;6;38;3.75;675.375;30.616;265.698;207300000;285926
6604;0;"57--49";-26.2726;374.06;628.212;4675000;4175000;44;6;38;4.14286;607.429;30.41546;233.369;262080000;477472
6605;0;"57--50";-25.9076;358.743;599.779;4725000;4175000;50;6;44;5;572.571;30.9076;213.828;196450000;200216
6606;0;"57--51";-25.9333;368.192;567.987;4775000;4175000;49;5;44;5;562.375;30.9333;194.183;67520000;17631
6608;0;"57--53";-25.419;384.706;540.637;4875000;4175000;36;3;33;5;556.125;30.419;171.419;14190000;0
6610;0;"57--55";-24.4133;426.086;639.43;4975000;4175000;43;5;38;5;549.143;29.4133;123.057;5450000;0
6611;0;"57--56";-24.1721;438.01;629.493;5025000;4175000;51;6;45;4.8;590.4;28.9721;152.39;17230000;66720
6612;0;"57--57";-24.0776;443.819;610.86;5075000;4175000;52;7;45;4.14286;641;28.22046;197.181;112200000;180207
6613;0;"57--58";-23.5616;476.865;630.967;5125000;4175000;52;7;45;4;683.429;27.5616;206.564;12840000;50198
6616;0;"57--61";-22.8577;524.445;605.999;5275000;4175000;42;8;34;4;688.667;26.8577;164.222;53870000;19191
6617;0;"57--62";-22.9042;554.817;641.336;5325000;4175000;43;8;35;4;693.857;26.9042;139.04;146590000;32612
6707;0;"58--37";-22.3105;977.564;2545.27;4075000;4225000;19;2;17;5.75;2138.63;28.0605;1161.066;99850000;114344
6708;0;"58--38";-22.7947;1002.26;2262.86;4125000;4225000;19;2;17;3;2055.17;25.7947;1052.91;100280000;180029
6709;0;"58--39";-24.2849;982.501;1362.91;4175000;4225000;17;2;15;2.33333;1302.33;26.61823;319.829;44740000;111068
6710;0;"58--40";-24.6971;954.59;959.852;4225000;4225000;13;1;12;0.25;776.75;24.9471;-177.84;204250000;266623
6711;0;"58--41";-25.194;927.751;717.53;4275000;4225000;15;1;14;0;636.667;25.194;-291.084;542120000;330325
6712;0;"58--42";-26.134;832.907;680.448;4325000;4225000;17;2;15;0.5;693.75;26.634;-139.157;487250000;382450
6713;0;"58--43";-27.0903;693.277;629.075;4375000;4225000;23;3;20;1;747.25;28.0903;53.973;697400000;319423
6714;0;"58--44";-27.2473;634.868;634.331;4425000;4225000;25;4;21;1;751.75;28.2473;116.882;723430000;373904
6715;0;"58--45";-27.8454;531.589;671.749;4475000;4225000;25;4;21;1.6;717;29.4454;185.411;376630000;339770
6716;0;"58--46";-27.6408;438.237;682.208;4525000;4225000;25;4;21;2.5;697.5;30.1408;259.263;402280000;309788
6717;0;"58--47";-27.6219;413.273;659.739;4575000;4225000;31;4;27;2.75;662.125;30.3719;248.852;465690000;329985
6718;0;"58--48";-27.8074;376.479;655.365;4625000;4225000;34;4;30;3;629.5;30.8074;253.021;284870000;290783
6719;0;"58--49";-27.3819;345.708;645.978;4675000;4225000;40;5;35;3.75;617.875;31.1319;272.167;239130000;291016
6720;0;"58--50";-26.8946;348.407;620.699;4725000;4225000;39;5;34;4.75;582.75;31.6446;234.343;38850000;63527
6724;0;"58--54";-25.2649;400.429;614.193;4925000;4225000;43;6;37;4.42857;519;29.69347;118.571;9480000;29671
6725;0;"58--55";-24.8131;422.362;653.679;4975000;4225000;47;6;41;4.8;533.4;29.6131;111.038;38490000;394258
6726;0;"58--56";-24.4288;437.919;634.098;5025000;4225000;49;6;43;4.42857;586.857;28.85737;148.938;23330000;420372
6727;0;"58--57";-24.1794;458.066;612.677;5075000;4225000;51;7;44;4;622;28.1794;163.934;215870000;549083
6728;0;"58--58";-23.7975;485.603;641.897;5125000;4225000;54;7;47;4;650.4;27.7975;164.797;98400000;473023
6729;0;"58--59";-23.5556;496.863;638.523;5175000;4225000;51;7;44;4;651;27.5556;154.137;8840000;170406
6822;0;"59--37";-23.052;921.283;2402.43;4075000;4275000;19;2;17;5.57143;2134.71;28.62343;1213.427;124400000;113810
6823;0;"59--38";-23.725;937.781;2151.43;4125000;4275000;19;2;17;3.42857;1923;27.15357;985.219;196370000;260325
6824;0;"59--39";-24.7355;936.788;1423.42;4175000;4275000;19;2;17;2.375;1272.5;27.1105;335.712;59800000;150367
6825;0;"59--40";-25.6976;874.455;1037.39;4225000;4275000;15;1;14;-0.125;833;25.5726;-41.455;102380000;331917
6826;0;"59--41";-26.082;850.114;775.105;4275000;4275000;14;1;13;0;596.167;26.082;-253.947;191280000;307547
6827;0;"59--42";-26.7993;778.276;688.07;4325000;4275000;14;2;12;0;629.875;26.7993;-148.401;281090000;295433
6828;0;"59--43";-27.8396;649.924;595.901;4375000;4275000;16;2;14;0.5;713.5;28.3396;63.576;378170000;403227
6829;0;"59--44";-28.3282;572.682;622.238;4425000;4275000;18;2;16;0.5;730.375;28.8282;157.693;555220000;375393
6830;0;"59--45";-28.8029;473.464;658.186;4475000;4275000;22;4;18;1;743.5;29.8029;270.036;386650000;323863
6831;0;"59--46";-28.9887;399.442;685.309;4525000;4275000;22;4;18;1.375;697.125;30.3637;297.683;440600000;289430
6832;0;"59--47";-28.9724;364.808;669.234;4575000;4275000;22;4;18;2;685.125;30.9724;320.317;323160000;298415
6833;0;"59--48";-28.8605;328.773;641.665;4625000;4275000;25;4;21;2.5;642.375;31.3605;313.602;2.02e+08;301463
6834;0;"59--49";-28.6718;319.643;642.518;4675000;4275000;33;5;28;3.14286;640.429;31.81466;320.786;226530000;309155
6835;0;"59--50";-28.564;315.736;632.447;4725000;4275000;32;4;28;4;612.5;32.564;296.764;4250000;6292
6839;0;"59--54";-26.6604;390.566;616.396;4925000;4275000;40;5;35;4;511.5;30.6604;120.934;15820000;45712
6840;0;"59--55";-25.9793;412.172;639.771;4975000;4275000;41;5;36;4.14286;531.857;30.12216;119.685;274400000;429787
6841;0;"59--56";-25.2471;435.465;620.025;5025000;4275000;46;5;41;4;570.857;29.2471;135.392;49960000;486985
6842;0;"59--57";-25.1704;457.295;608.001;5075000;4275000;47;7;40;4;578.667;29.1704;121.372;205210000;472787
6843;0;"59--58";-24.7837;487.191;640.808;5125000;4275000;51;7;44;4;589.833;28.7837;102.642;105510000;506603
6844;0;"59--59";-23.3417;500.989;637.417;5175000;4275000;51;7;44;4;582.125;27.3417;81.136;67870000;501727
6845;0;"59--60";-23.4859;510.037;612.644;5225000;4275000;52;7;45;4;586;27.4859;75.963;57150000;395318
6846;0;"59--61";-23.5908;541.427;620.689;5275000;4275000;48;6;42;4;621.5;27.5908;80.073;26530000;207105
6847;0;"59--62";-23.4821;561.308;674.511;5325000;4275000;45;5;40;4;696.8;27.4821;135.492;0;0
6937;0;"60--37";-23.7571;858.032;2325.73;4075000;4325000;19;2;17;5.75;1899.5;29.5071;1041.468;80150000;0
6938;0;"60--38";-24.2892;872.924;1997.86;4125000;4325000;20;2;18;4.25;1808.5;28.5392;935.576;152840000;94390
6939;0;"60--39";-24.8507;878.491;1452.12;4175000;4325000;18;2;16;2.125;1342.38;26.9757;463.889;122490000;155473
6940;0;"60--40";-25.7882;842.006;986.686;4225000;4325000;19;2;17;-0.625;877.875;25.1632;35.869;68770000;254655
6941;0;"60--41";-26.6474;786.082;821.574;4275000;4325000;18;2;16;-0.666667;578.333;25.980733;-207.749;73630000;314278
6942;0;"60--42";-27.2478;723.785;737.726;4325000;4325000;13;1;12;0;571.375;27.2478;-152.41;112410000;347331
6943;0;"60--43";-28.5478;597.16;590.519;4375000;4325000;13;1;12;0;619.875;28.5478;22.715;238790000;357349
6944;0;"60--44";-29.1723;524.242;606.845;4425000;4325000;15;1;14;0;639;29.1723;114.758;665730000;316391
6945;0;"60--45";-29.3601;455.352;662.699;4475000;4325000;18;2;16;0.375;697.875;29.7351;242.523;345290000;295084
6946;0;"60--46";-29.9917;358.47;655.863;4525000;4325000;18;3;15;0.666667;696.667;30.658367;338.197;512570000;348512
6947;0;"60--47";-30.0969;325.222;636.059;4575000;4325000;19;3;16;1.625;654.5;31.7219;329.278;322320000;267614
6948;0;"60--48";-29.7056;306.818;632.22;4625000;4325000;24;4;20;2;638.5;31.7056;331.682;210930000;217324
6949;0;"60--49";-29.9878;286.809;655.98;4675000;4325000;31;4;27;3;645.75;32.9878;358.941;260480000;326089
6950;0;"60--50";-29.9136;287.432;657.465;4725000;4325000;27;4;23;3.57143;617.286;33.48503;329.854;20030000;28074
6954;0;"60--54";-27.5631;388.333;602.077;4925000;4325000;41;6;35;4;509;31.5631;120.667;47060000;124017
6955;0;"60--55";-26.8727;422.35;618.919;4975000;4325000;40;6;34;3.85714;522.286;30.72984;99.9359999999999;150560000;446820
6956;0;"60--56";-26.6089;437.1;605.32;5025000;4325000;45;6;39;3.14286;550.571;29.75176;113.471;292340000;417910
6957;0;"60--57";-26.157;464.288;597.679;5075000;4325000;46;7;39;3.33333;553.333;29.49033;89.045;591480000;466352
6958;0;"60--58";-26.0093;477.86;638.34;5125000;4325000;46;7;39;3;567.857;29.0093;89.997;491610000;497186
6959;0;"60--59";-24.3253;503.081;643.849;5175000;4325000;48;7;41;3;576;27.3253;72.919;461540000;439935
6960;0;"60--60";-24.6156;523.992;629.894;5225000;4325000;50;7;43;3.5;595.625;28.1156;71.633;400510000;574674
6961;0;"60--61";-24.3154;549.162;636.486;5275000;4325000;50;7;43;3.66667;639.667;27.98207;90.505;308960000;666895
6962;0;"60--62";-24.2533;554.527;674.379;5325000;4325000;49;6;43;3.83333;727.5;28.08663;172.973;28020000;74448
7052;0;"61--37";-24.1383;832.222;2133.73;4075000;4375000;18;1;17;5.83333;1770.33;29.97163;938.108;6950000;0
7053;0;"61--38";-24.6791;860.944;1851.65;4125000;4375000;20;2;18;4.625;1695.88;29.3041;834.936;53510000;11219
7054;0;"61--39";-24.831;840.276;1368.05;4175000;4375000;19;2;17;3.125;1314.38;27.956;474.104;120310000;97471
7055;0;"61--40";-26.0586;794.528;1051.01;4225000;4375000;16;2;14;0.571429;933.857;26.630029;139.329;123040000;239807
7056;0;"61--41";-27.0854;762.488;990.759;4275000;4375000;19;2;17;-0.428571;671.286;26.656829;-91.2020000000001;103030000;260021
7057;0;"61--42";-27.491;699.946;790.871;4325000;4375000;18;2;16;0;595.875;27.491;-104.071;351770000;334550
7058;0;"61--43";-29.0566;551.455;612.733;4375000;4375000;14;1;13;0;576.875;29.0566;25.42;283130000;389807
7059;0;"61--44";-29.8546;487.115;651.79;4425000;4375000;16;1;15;0;604.875;29.8546;117.76;455380000;294616
7060;0;"61--45";-29.7301;441.48;685.01;4475000;4375000;14;1;13;0;660.25;29.7301;218.77;351640000;293623
7061;0;"61--46";-30.651;327.694;644.498;4525000;4375000;16;3;13;0.5;664.75;31.151;337.056;412590000;296958
7062;0;"61--47";-30.8496;298.276;605.728;4575000;4375000;20;3;17;1.75;598.75;32.5996;300.474;394050000;365339
7063;0;"61--48";-30.2767;297.242;628.529;4625000;4375000;20;3;17;2;611;32.2767;313.758;194680000;263005
7064;0;"61--49";-30.6875;266.801;669.028;4675000;4375000;32;3;29;2.25;634.375;32.9375;367.574;124150000;332896
7065;0;"61--50";-30.7481;261.587;671.608;4725000;4375000;36;3;33;3;624;33.7481;362.413;26620000;31349
7069;0;"61--54";-28.9153;371.035;586.378;4925000;4375000;39;5;34;4;517.125;32.9153;146.09;115250000;369807
7070;0;"61--55";-28.3398;408.813;609.197;4975000;4375000;41;6;35;3.375;532.25;31.7148;123.437;185970000;482629
7071;0;"61--56";-28.0616;424.37;597.51;5025000;4375000;41;7;34;3;548.5;31.0616;124.13;373540000;493503
7072;0;"61--57";-27.4943;448.601;604.63;5075000;4375000;43;7;36;3;559.875;30.4943;111.274;337250000;468330
7073;0;"61--58";-25.8828;495.737;638.931;5125000;4375000;45;7;38;3;564.429;28.8828;68.692;730200000;661427
7074;0;"61--59";-25.8211;504.575;647.122;5175000;4375000;46;7;39;3;582.833;28.8211;78.258;541900000;694854
7075;0;"61--60";-25.6632;526.571;636.296;5225000;4375000;48;7;41;3;601.25;28.6632;74.679;487360000;429753
7076;0;"61--61";-25.6724;540.922;642.843;5275000;4375000;49;7;42;3.6;617.6;29.2724;76.678;1098290000;424885
7077;0;"61--62";-24.9603;551.667;669.645;5325000;4375000;47;7;40;3.5;678.25;28.4603;126.583;406880000;377542
7169;0;"62--39";-24.8827;827.322;1316.87;4175000;4425000;21;2;19;3.83333;1261.83;28.71603;434.508;145900000;0
7170;0;"62--40";-26.1584;775.745;1155.09;4225000;4425000;20;2;18;3.14286;1081.71;29.30126;305.965;173570000;46230
7171;0;"62--41";-27.1606;757.628;1092.62;4275000;4425000;19;2;17;1.875;955.125;29.0356;197.497;364200000;342883
7172;0;"62--42";-27.5484;689.833;846.023;4325000;4425000;20;2;18;1.75;770.875;29.2984;81.042;688200000;428913
7173;0;"62--43";-29.1874;538.58;710.31;4375000;4425000;16;1;15;1;688.25;30.1874;149.67;552430000;370686
7174;0;"62--44";-29.9812;480.911;761.889;4425000;4425000;16;1;15;0.25;697;30.2312;216.089;450450000;350088
7175;0;"62--45";-29.8604;436.639;759.318;4475000;4425000;16;1;15;0;668.167;29.8604;231.528;297650000;262614
7176;0;"62--46";-30.7859;320.844;634.137;4525000;4425000;19;2;17;0.75;636.25;31.5359;315.406;491580000;632266
7177;0;"62--47";-31.0309;292.009;579.916;4575000;4425000;22;3;19;2;575.714;33.0309;283.705;396660000;542516
7178;0;"62--48";-30.5062;294.069;616.729;4625000;4425000;19;3;16;2;572.625;32.5062;278.556;247310000;335681
7179;0;"62--49";-30.7427;270.281;654.194;4675000;4425000;22;3;19;2;621.286;32.7427;351.005;249200000;293646
7180;0;"62--50";-30.494;278.703;672.11;4725000;4425000;31;3;28;2.875;615.5;33.369;336.797;57900000;158044
7183;0;"62--53";-30.5967;333.15;558.128;4875000;4425000;30;4;26;3.625;500;34.2217;166.85;1620000;11716
7184;0;"62--54";-29.2881;383.848;567.788;4925000;4425000;36;5;31;3.5;515.25;32.7881;131.402;99280000;432957
7185;0;"62--55";-28.7549;419.057;587.748;4975000;4425000;39;6;33;3;529;31.7549;109.943;230920000;526303
7186;0;"62--56";-28.7486;417.037;589.139;5025000;4425000;38;7;31;3;533.143;31.7486;116.106;302370000;518612
7187;0;"62--57";-27.3223;465.721;606.223;5075000;4425000;42;7;35;3;552.75;30.3223;87.029;347920000;523490
7188;0;"62--58";-27.3288;491.853;643.129;5125000;4425000;42;7;35;3;562;30.3288;70.147;447050000;564993
7189;0;"62--59";-27.2012;499.151;645.418;5175000;4425000;43;7;36;3;593.875;30.2012;94.724;425340000;512236
7190;0;"62--60";-26.7587;523.341;640.102;5225000;4425000;45;7;38;3;585.667;29.7587;62.326;430570000;571588
7191;0;"62--61";-27.1067;527.284;646.522;5275000;4425000;46;7;39;3;578.75;30.1067;51.466;611440000;568159
7192;0;"62--62";-25.6517;547.751;653.032;5325000;4425000;47;7;40;3;596.286;28.6517;48.535;763150000;579430
7193;0;"62--63";-25.6165;553.525;633.356;5375000;4425000;44;6;38;3;594.667;28.6165;41.1420000000001;91390000;74808
7285;0;"63--40";-26.089;745.599;1278.84;4225000;4475000;25;3;22;4.5;1144.75;30.589;399.151;179990000;0
7286;0;"63--41";-26.9938;727.613;1197.05;4275000;4475000;25;3;22;4;1168.25;30.9938;440.637;359530000;109917
7287;0;"63--42";-27.5517;668.798;941.505;4325000;4475000;25;3;22;3.5;926;31.0517;257.202;316100000;202067
7288;0;"63--43";-28.9308;545.782;844.944;4375000;4475000;20;2;18;2.5;808;31.4308;262.218;525020000;383951
7289;0;"63--44";-29.7489;486.122;871.336;4425000;4475000;19;2;17;0.75;796.25;30.4989;310.128;807940000;321684
